Time,"Time Code","Country Name","Country Code","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP at market prices (current US$) [NY.GDP.MKTP.CD]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS]","Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GINI index (World Bank estimate) [SI.POV.GINI]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Internet users (per 100 people) [IT.NET.USER.P2]","Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Adult literacy rate, population 15+ years, both sexes (%) [SE.ADT.LITR.ZS]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]","Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC]","Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]","Population, total [SP.POP.TOTL]"
1996,"YR1996","Heavily indebted poor countries (HIPC)","HPC","5.58323608699986","133053508449.394","313.257360069877","303.295508472111","23.8570683327831","","980.340565570159","","10.6809996188392","9.07483508037924","0.00872764462183013","30.6653165323901","50.729991780295","","7.37625662455885","","34.2087912673899","0.183162384996181","","424741843"
1996,"YR1996","High income","HIC","2.82867810924235","26588815281336.7","21202.4842729539","21615.1293962311","21.6511650048887","","20353.3553949195","","2.77181195007436","2.47438097925867","5.61665423812102","20.992890282676","75.1932946926805","","8.08430448753701","","","11.4422359869677","","1254042448"
1996,"YR1996","High income: OECD","OEC","2.8788810955493","24831353831397.1","25705.2884487578","26212.2406427521","19.6912884504261","","22986.4716629451","","2.38917311034814","2.58015566266252","7.07930920070498","19.3194520879683","76.8898832946352","","7.52392918655523","","","12.0800629930117","","966001758"
1996,"YR1996","High income: nonOECD","NOC","2.09814803777779","1757524310443.97","6101.65289648477","6213.96577994395","51.4885470156354","","11672.1700429162","","3.31493120016806","2.33243199811135","0.67707845853911","46.4695023545835","69.4914879742368","","10.326000867755","","5.07837457845525","9.51116513101037","","288040690"
1996,"YR1996","Latin America & Caribbean (all income levels)","LCN","3.81012519517428","2056746857601.36","4160.21959601512","3917.64730851607","20.7379937723163","","7446.16447283711","","8.57401753241368","3.78297203849785","0.308723256338881","20.435005769464","70.029337852839","","8.22270400668214","","6.38037512072864","2.4248286099332","","494384205"
1996,"YR1996","Latin America & Caribbean (developing only)","LAC","3.74288641727796","1553179729374.11","3764.31993335358","3519.87931211256","18.6166478239437","","6865.09472253514","","11.0569165321989","9.60681294541111","0.29766461332261","19.3025100335411","69.467380932282","","7.20453028929156","","6.73568243987516","2.02804712097203","","412605665"
1996,"YR1996","Least developed countries: UN classification","LDC","5.32632710325306","165250703991.888","275.113076598051","268.427404835359","22.5389975966411","","946.818532943207","","9.27539060454448","8.2123483167252","","34.6681741127235","53.7664582971346","","5.88511513512084","","32.9514927528643","0.170502419994326","","600664665"
1996,"YR1996","Low & middle income","LMY","5.97901230962938","4700570674310.36","1036.62371343305","979.86913559757","21.8692372635387","","2841.60228208881","","9.5596174935595","8.90000449769811","0.0705646905682144","23.0406809632907","64.1753140682488","","5.62927660719259","","16.5023517577425","1.90530839985898","","4534500430"
1996,"YR1996","Low income","LIC","6.1959689751619","91290735254.8398","238.545395328321","229.420527179794","20.1309851413766","","754.151971673233","","9.22046662376971","8.09580258829588","0.00299803712790969","32.1174591806681","50.6752609772309","","6.11535282014598","","40.6852780376674","","","382697537"
1996,"YR1996","Lower middle income","LMC","5.812410407076","1219991778082.74","569.392041497208","554.125742966207","20.5504886848844","","2189.35163388522","","9.91002036687497","8.87679789447456","0.0391927963731176","23.5494851120816","61.5620880412354","","5.2040711530542","","24.4746995049016","1.09416505080782","","2142621760"
1996,"YR1996","Middle East & North Africa (all income levels)","MEA","5.15379785566201","797835167426.984","2743.32934330373","2597.70224610611","32.4589303703868","","8838.65545869604","","4.46630617999246","7.10556399863735","0.0844233661728459","29.4669771400114","68.5268312155226","","13.225390284608","","","4.10447867294201","","290827337"
1996,"YR1996","Middle East & North Africa (developing only)","MNA","6.46008418360975","392634075319.592","1521.7536278411","1338.66457914849","24.1932680484277","","5806.14130939664","","6.84416086199807","5.73213151795522","0.0258900856008887","25.8880298918692","67.9662993169188","","14.549712393737","","14.3167110151019","2.81181532175417","","258014220"
1996,"YR1996","Middle income","MIC","5.9754599736297","4610490940020.14","1110.47924452134","1049.44585305888","21.8921178746548","","3036.0703523049","","9.78892040179975","9.60681294541111","0.0757704722235878","22.9212033398024","65.4220466741039","","5.58717686001936","","16.1560425285335","2.05433050555385","","4151802893"
1996,"YR1996","North America","NAC","3.62072884077253","8729846885049.51","29184.5110043884","29422.4951100196","12.6970335789463","","29293.57587033","","2.25086766250299","1.82555343109418","15.4694997717629","13.5030650260139","76.2454658153939","","5.90404174207014","","","19.1913661983592","46.5855092779056","299126029"
1996,"YR1996","Not classified","INX","","","","","","","","","","","","","","","","","","","",""
1996,"YR1996","OECD members","OED","2.99542819219165","25410233524864","22654.637668821","23100.4628639802","19.8724649627308","","20791.3733595136","","2.54676034438893","2.70669544537878","6.11951483840126","19.5270453784668","76.0716672858719","","7.32582578948397","","","10.8761314648257","31.973097796167","1121634956"
1996,"YR1996","Other small states","OSS","5.05200363467351","26512736710.1605","1754.48870206454","1788.90773022359","54.4329739062788","","4095.73165216389","","6.33322960895604","7.34220385341999","0.0672278483928568","79.7020390939674","58.1177094861482","","15.6091826482544","","10.6466277938194","0.992749205221225","","15111375"
1996,"YR1996","Pacific island small states","PSS","3.44225385630968","3927208974.54711","2112.79530192864","1992.48712746864","50.8715372226961","","3337.77342749375","","3.05016181229807","3.75084423688173","0.131097921566264","58.0007450824052","65.5066510544016","","","","21.9726148698354","0.896087018477324","","1858774"
1996,"YR1996","Small states","SST","4.16305535896467","53066372590.6395","2284.55619217705","2258.82208758837","51.2710519995223","","4896.81643712267","","4.40790113846456","3.51280410143511","0.238876770303157","64.9466494826537","61.8324751782928","","14.8589297279492","","9.0711638415527","2.44459153948805","","23228307"
1996,"YR1996","South Asia","SAS","6.8688385717596","530755031454.333","413.209390127837","413.330477974671","11.6563576909946","","1650.57958542717","","8.9771490750816","8.21486850823299","0.0407987008791552","13.7704107525548","61.1513947375684","","4.09111396607079","","26.770188925683","0.88135390104169","65.1978803839092","1284469918"
1996,"YR1996","Sub-Saharan Africa (all income levels)","SSF","4.99364271209308","344743147965.187","574.707309528209","559.322399552615","29.4168811826185","","1657.95209013649","","7.38274882079241","8.36856961475323","0.0687221778911623","31.3111292412296","49.9322657645424","","8.52387557611418","","19.7376992998269","0.839078421712361","","599858645"
1996,"YR1996","Sub-Saharan Africa (developing only)","SSA","4.95028787084119","344013714536.758","574.008279607118","558.756987111031","29.13412896049","","1657.15742239479","","8.13772957552071","8.98438335108771","0.0686427557181431","29.0258430569402","49.9316238727567","","8.52625704829816","","19.7620945211779","0.839331017894721","","599318384"
1996,"YR1996","Upper middle income","UMC","6.03212303539762","3390520366851.07","1687.51354029914","1577.46628658741","22.3611359393505","","3951.36585919062","","8.32401506091792","10.8075727050711","0.111224140728201","22.7015632908494","69.5544525017751","","5.90166022866179","","13.2504152109746","3.07812323222033","","2009181133"
1996,"YR1996","World","WLD","3.30266724733028","31294714994480.6","5406.31997621019","5452.28821462588","21.6893662091496","","6626.56142085392","","6.95008597032137","5.82836170773322","1.3341123387178","21.3516157370648","66.5646009352431","","6.18759901611452","","6.30298117153335","4.08856353538442","","5788542878"
1997,"YR1997","Afghanistan","AFG","","","","","","","","","","","","","54.0178292682927","","8.5","","","0.0618143486821932","","18034130"
1997,"YR1997","Albania","ALB","-10.8378557343801","2359903108.25164","749.584648972451","830","9.74565430524774","-47500000","2930","","33.1802743753955","12.0887058980655","0.0485939187626304","34.1899954311337","72.8980975609756","","14.5","","32.7001599191829","0.490365059535664","50.8261396015697","3148281"
1997,"YR1997","Algeria","DZA","1.09999993807601","48177862501.9495","1611.96194751006","1500","30.9063113798645","","6850","","5.73352275357202","7.00196304902848","0.010268463150268","21.3376001260742","68.9212195121951","","25.3999996185303","","9.48232015757606","2.95087834912248","75.0533797131607","29887717"
1997,"YR1997","American Samoa","ASM","","","","","","","","","","","","","","","","","","","","54942"
1997,"YR1997","Andorra","ADO","9.06767396402095","1180646068.29262","18405.3200974733","20190","","","","","","2.22815851401738","3.05017538508464","","","","","","","7.14569660311472","","64147"
1997,"YR1997","Angola","AGO","7.90000002215511","7649716157.20524","554.252232901028","440","68.4919382230125","-411660000","","","219.176721172975","94.3195709613763","0.00567374598866159","69.1818059864652","43.0621219512195","","6.90000009536743","","9.00201794169947","0.534831299647265","","13801868"
1997,"YR1997","Antigua and Barbuda","ATG","4.88584151541207","579851851.851852","8027.63113096483","7620","76.4486458865611","-22944444.4444444","13210","","","2.17472008490456","3.48053683800189","82.4846704138989","72.7575609756098","","","","4.10681987445473","4.67056152397829","","72232"
1997,"YR1997","Argentina","ARG","8.1110467739709","292859000000","8172.66523534306","8110","10.5607988827388","-5507454052.4446","","49.11","0.527258257063294","-0.463913134133691","0.280339881830012","12.7753458148802","73.1080487804878","","14.8999996185303","","5.67336683883138","3.7583870219218","","35833965"
1997,"YR1997","Armenia","ARM","3.32107969582276","1639492424.38103","522.522072040184","560","20.2732698898362","-51940000","1950","","13.9607641217912","17.73599450746","0.111650934518322","58.2744746307762","69.7164146341464","","17.6000003814697","","31.9686774327641","1.04482523874541","","3137652"
1997,"YR1997","Aruba","ABW","6.66662183020206","1531843575.41899","17927.4120263906","","82.5309992706054","-197597765.363128","","","2.999948097784","4.07393038630515","","86.2509117432531","73.6148048780488","","","","0.477516912057302","21.5006612285978","","85447"
1997,"YR1997","Australia","AUS","3.94734180401746","435571294412.271","23522.7787661215","21950","19.1306441383251","-2007441432.30132","22220","","0.250417362270448","1.22456396725872","16.3693583751403","18.8198133937507","78.4804878048781","","8.5","","3.55452506954803","16.5166496192688","","18517000"
1997,"YR1997","Austria","AUT","2.20501964036377","212323463750.141","26646.8839392444","29550","37.1095049388858","","25440","","1.30832133193016","1.1608277577474","9.53397431748034","37.8834640895784","77.319512195122","","4.19999980926514","","2.14773331796857","7.8696507711243","","7968041"
1997,"YR1997","Azerbaijan","AZE","5.80000052390139","3962710163.11167","505.560573228931","450","29.021878997429","-1114834000","2630","","3.67434810778108","9.24021320612177","0.0251879334685925","53.024367693808","65.4623902439024","","6.59999990463257","","21.7345815354527","3.80302274104551","","7838250"
1997,"YR1997","Bahamas, The","BHS","2.06223948963316","4961119000","17288.0565080427","13660","42.9961466354667","-209600000","16740","","0.544150383378706","34.6876168926162","1.36295390281695","48.2606847366491","71.5498780487805","","9.80000019073486","","3.37487481258926","4.75357531153299","","286968"
1997,"YR1997","Bahrain","BHR","3.09299978673204","6349202393.61702","10620.3434291409","10260","79.07678217749","-281638617.185887","31820","","2.43155133955927","0.931715111452334","1.64629920170952","69.5052959617436","73.9916097560976","","4.19999980926514","","","28.9699833064028","16.9605823750437","597834"
1997,"YR1997","Bangladesh","BGD","4.48989649735631","48244308274.8086","390.407905394037","390","10.5203705573506","-136310534.134237","1170","","5.30560105668822","3.80023220118156","0.00075104582943988","15.8051428327327","63.3578780487805","","2.90000009536743","","24.4585569554567","0.202825216450886","","123574107"
1997,"YR1997","Barbados","BRB","4.68036529680364","2549097488.33689","9549.18442945671","9280","45.5822118197776","-13600000","9890","","7.71053878969888","0.964061643295196","0.783428911660556","48.2933489370002","72.6842195121951","","14.6000003814697","","","3.37929303524335","","266944"
1997,"YR1997","Belarus","BLR","11.3999999999999","14128412417.193","1396.50216637274","1530","59.8598642804939","-349500000","4570","","63.9373662493881","71.6494509843197","0.0490208910370497","65.6563351807826","68.4609756097561","","6.40000009536743","","15.37783815229","5.88307571414451","12.1714657548549","10117000"
1997,"YR1997","Belgium","BEL","3.71054947505965","254813937753.721","25027.7778163399","28650","63.8968177050834","","24880","","1.62745931351715","0.899452362233305","4.93808090966561","60.4697989547239","77.3707317073171","","9","","1.48377476249728","11.3288520215357","","10181245"
1997,"YR1997","Belize","BLZ","3.54517885789039","654314354.202295","2952.57551262723","2890","52.7792945060823","-8055000","4430","60.43","1.04755918709406","-1.476787980626","1.28858230175161","55.7071608866626","68.9018536585366","","12.6999998092651","","17.9664538943555","1.75400707555684","","221608"
1997,"YR1997","Benin","BEN","5.73468837361078","2268301537.65128","356.578243609488","370","27.1761345944549","-13876006.4920732","1160","","3.46629590564771","3.66750917569536","0.0246487957420027","31.5354950169417","54.8423170731707","","0.800000011920929","","35.7819301606788","0.191382863348236","","6361301"
1997,"YR1997","Bermuda","BMU","4.60000000000198","2932827000","48478.8832504091","","","","","","","4.02390393960255","24.1892567447711","","","","","","0.842514290803075","7.87989487082004","","60497"
1997,"YR1997","Bhutan","BTN","5.37383851914481","365964500.137703","702.538984401936","610","35.9047155549097","","2200","","6.51328580686974","12.4853975361222","","46.1159778874008","58.035243902439","","1.70000004768372","","31.2021995324581","0.760266990710612","30.7408747223376","520917"
1997,"YR1997","Bolivia","BOL","4.95420874299724","7925673448.41368","1006.96409902014","960","21.1106024594354","-728200000","3180","58.16","4.70844436028189","5.70504254118256","0.44783903590236","29.3590609478957","58.9886097560976","","4.30000019073486","","17.2406545209098","1.40094843511382","","7870860"
1997,"YR1997","Bosnia and Herzegovina","BIH","34.3895745908777","3671816504.23851","971.546064284666","1000","27.8336349003353","","2930","","","13.0114817272497","0.0594255627972207","72.7973298559813","72.8587317073171","","28","","21.3374492697421","2.22095178170661","","3779354"
1997,"YR1997","Botswana","BWA","8.02654902640244","5020214747.45261","3050.23358652791","3110","60.8807385501806","-96006497.2713469","7120","","8.71993127147768","5.28153774597371","0.307746849903244","47.723676600574","52.4746097560976","","21","","3.81125120330586","1.95175733331065","","1645846"
1997,"YR1997","Brazil","BRA","3.39502864021104","883199443413.729","5260.46381282391","5030","6.98369585196342","-18608000000","8250","59.8","6.92531694489087","7.72888751614775","0.786079155026595","9.59248557645346","68.6163902439024","","7.69999980926514","","5.33078854558688","1.79010337097845","","167893835"
1997,"YR1997","Brunei Darussalam","BRN","-1.47117172940999","5197332974.13793","16779.3384713214","16330","57.1854347544383","","57160","","1.71156004489339","8.58485355816725","4.83105790506005","58.4942335104315","74.6621707317073","","3.59999990463257","","1.22734352727744","17.3082267406197","","309746"
1997,"YR1997","Bulgaria","BGR","-1.09999999999999","11195630536.8928","1346.91277031093","1330","50.1091427260142","-506500000","5230","26.38","1058.37385166717","958.646411076819","1.21981313194706","37.2840983857031","70.3512195121951","","13.6999998092651","","22.5891978043707","6.20984958255876","","8312068"
1997,"YR1997","Burkina Faso","BFA","6.31683473498401","2447669403.89018","229.488061295294","250","10.8125309984677","","730","","2.31869062176691","1.55619984969735","0.0186863531133987","26.6038877818834","49.5883414634146","","2.29999995231628","","36.7705517375586","0.0756381553305848","","10665781"
1997,"YR1997","Burundi","BDI","-1.58999999719993","972896267.915425","151.532104309971","140","9.83547257876313","","550","","31.111589831969","32.3977892312344","0.0079794385826602","14.4399066511085","50.1198536585366","","7.19999980926514","","47.7270188935028","0.0474053240009925","134.247082847141","6420397"
1997,"YR1997","Cambodia","KHM","5.61979292460713","3443413388.6909","303.685904650096","320","33.6169355757404","-203700000","860","","7.96021397777457","4.38601941307735","0.00584491064008368","45.3177088818631","56.1438536585366","","1.89999997615814","","46.3374505679629","0.135829990881697","","11338733"
1997,"YR1997","Cameroon","CMR","5.31415846383842","9840553235.89425","668.972081971818","640","21.4281994665223","-82233713.5945159","1620","","4.78623881860388","3.52692054825279","0.00676874429437161","18.3598205838827","52.7260975609756","","7.80000019073486","","24.744198932826","0.218624576910843","","14709961"
1997,"YR1997","Canada","CAN","4.25334813793619","651001011122.346","21709.2963371821","21130","38.2500754402158","11546047762.7899","24220","31.77","1.62121638084527","1.14108006235428","15.0723573635834","36.3434349261573","78.4804878048781","","9.10000038146973","","","16.4937470987621","","29987200"
1997,"YR1997","Cabo Verde","CPV","11.1184260357133","490608657.924976","1197.17587126798","1340","27.4417263018333","-11526812.864451","2130","","8.55606258148631","-0.835291428434772","0.240967919940818","58.5376198528858","68.5555609756098","","9.60000038146973","","11.6806517652532","0.348978172545479","","409805"
1997,"YR1997","Cayman Islands","CYM","","","","","","","","","","","","","","","","","","11.434908416676","","35596"
1997,"YR1997","Central African Republic","CAF","5.30000264272184","937741468.029676","268.086219493834","290","26.8842802618525","","620","","1.61131347760908","0.82331720859365","0.0142708807245497","28.9342280996326","45.8463658536585","","6.90000009536743","","54.7792521767228","0.0702387997404164","","3497910"
1997,"YR1997","Chad","TCD","5.65339232788355","1544689502.82472","206.119566016383","210","18.5438360838388","","780","","5.5722571112533","3.78278546499355","0.000658168309696096","30.7692650574492","47.5336097560976","","7","","39.9440415438885","0.0151687791385886","","7494143"
1997,"YR1997","Channel Islands","CHI","","","","","","","","","","","","","76.827","","","","","","","145709"
1997,"YR1997","Chile","CHL","6.60557963279054","82808986191.6005","5674.15300814649","5480","27.0837646081939","-3808707176.91221","8330","","6.1338665153681","4.27001023666153","1.05709249598086","29.203070872845","75.6463658536586","","6.09999990463257","","5.9359079540348","3.86422656599564","","14594070"
1997,"YR1997","China","CHN","9.22688772817146","958159424835.34","778.943905725537","750","19.0869890909549","-41674000000","2240","","2.80684318511906","1.60317884780412","0.0323948609340087","14.864124789908","70.5226829268293","","4.59999990463257","","17.9588188267583","2.82056789057578","","1230075000"
1997,"YR1997","Colombia","COL","3.43029367829286","106659507963.528","2759.95288246343","2590","14.8415437434707","-4752800340.80769","6380","","18.4681275963536","16.8398529336463","0.550521023153909","20.7555243452086","70.075","","11.6000003814697","","13.7090314024578","1.67961909783385","","38645409"
1997,"YR1997","Comoros","COM","4.0303406688697","212099634.697751","418.734780509849","460","18.1429463843354","","1010","","","0.923831596528871","0","43.0239321026215","59.1355853658537","","6.69999980926514","","40.8935226073283","0.130311435763289","","506525"
1997,"YR1997","Congo, Dem. Rep.","ZAR","-5.61704659870088","6091061291.30501","136.69854699289","120","18.750000234375","","450","","198.516707416463","192.642834535714","0.000211213230126382","15.0000001875","49.0244634146342","","8.19999980926514","","48.1372170119104","0.0656726785668239","152.187001902338","44558347"
1997,"YR1997","Congo, Rep.","COG","-0.624812149505971","2322719101.29807","808.28521243736","590","75.5966393744929","-75674692.0296803","2500","","","4.9645176791187","0.00346910364259352","60.161540163753","51.2021951219512","","6.69999980926514","","9.13919008630228","0.815416903590501","","2873638"
1997,"YR1997","Costa Rica","CRI","5.57818639869889","12828975924.3336","3483.55522726612","3390","40.7475211793166","-403760000","6330","45.62","13.2314698699759","14.8946978289539","1.64022128772133","44.587683365908","76.9224146341463","","5.69999980926514","","12.9923536921666","1.35419288706053","29.674736698731","3682725"
1997,"YR1997","Cote d'Ivoire","CIV","3.7435531440301","11722142706.1278","766.333932785959","760","42.9159573074908","","2180","","4.020833333333","6.20167536959484","0.0188283612861277","35.2920903333832","48.0750487804878","","4.09999990463257","","23.3194326217915","0.534357649092368","","15296390"
1997,"YR1997","Croatia","HRV","6.6454741071244","23822087053.2091","5210.4302391096","5470","31.3188763410016","-347839775.473083","9710","","4.12906317386786","6.94968809267939","1.72960931152469","44.2274001589259","72.4951219512195","","9.89999961853027","","6.51749885997659","4.2204186351706","","4572000"
1997,"YR1997","Cuba","CUB","2.7850040115727","25366200000","2305.92783137315","2500","14.9237962327822","","7500","","","-1.35269644857503","0.068220213758489","17.8308142331134","75.9419756097561","","7.09999990463257","","9.64102764634575","2.24078256570129","","11000431"
1997,"YR1997","Curacao","CUW","","","","","","","","","","","","","","","","","","","","146956"
1997,"YR1997","Cyprus","CYP","2.40246067581697","9504538198.40365","14169.720197273","14230","69.5006166411532","-518603880.022728","16390","","3.6053444436463","2.24015596020509","4.37827209501646","70.8987364854813","77.5610243902439","","3.29999995231628","","3.87135959889821","6.60751875141036","","890733"
1997,"YR1997","Czech Republic","CZE","-0.674271247765802","61621364981.4187","5980.25830430715","6110","40.5736208929351","-1258834973.62446","14700","","8.54779411764705","8.49316752057587","2.91569869519568","44.7363476681389","73.8248780487805","","4.80000019073486","","3.64204438424485","12.3788146715138","9.79808130912077","10304131"
1997,"YR1997","Denmark","DNK","3.2608951142314","173537588008.176","32835.9287666102","35320","37.8117122941658","1563129426.81748","25340","","2.19579139981702","2.01385061443165","11.3820049363755","33.4544366297337","75.9451219512195","","5.40000009536743","","3.07147154226995","11.6476885201886","","5284991"
1997,"YR1997","Djibouti","DJI","-0.745872136563491","502675542.001227","733.143645975501","740","38.8253335721322","-3100365.17912908","1680","","","2.51989255360957","0.0829414975916805","50.331333393033","57.0111951219512","","","","3.53375119296345","0.534825652962762","","685644"
1997,"YR1997","Dominica","DMA","1.49081788644772","245781477.140824","3473.64855476319","3190","55.8008468829584","-21114814.8148148","5330","","2.4362971547967","2.42200920421713","","70.3274513645063","75.9512195121951","","","","19.394267171444","1.14017185821697","","70756"
1997,"YR1997","Dominican Republic","DOM","8.00427443187614","19593916228.5472","2400.19337705334","2300","36.2160147130042","-420600000","5070","48.92","8.29656754792042","8.66123322197035","0.142687565480216","40.2004344373795","70.0917317073171","","15.6000003814697","","9.06355334072642","2.20510324403557","17.9504775786657","8163474"
1997,"YR1997","Ecuador","ECU","4.32786476432231","28162053026.5133","2361.59952041165","2190","21.5349262106698","-723950000","5720","","30.6429800835991","7.00617304202629","0.110217959406047","23.4822601074067","71.9643170731707","","7.5","","20.9098966454394","1.53260727827803","","11924991"
1997,"YR1997","Egypt, Arab Rep.","EGY","5.49113150994482","78436578171.0914","1211.29030763779","1130","18.8416698006769","-761350000","5240","","4.62560578826429","9.87755150939691","0.0904802447092506","24.8965776607747","67.6640731707317","","8.39999961853027","","16.9543533526564","1.67095813753118","","64754566"
1997,"YR1997","El Salvador","SLV","4.24634249984823","11134700000","1956.09858932242","1860","25.8938274044204","-59043540.3283369","4450","","4.49013627855198","3.54458942930256","0.256960679362923","37.5519771525052","67.8736341463415","","8","","14.3855192124484","1.01204381357272","","5692300"
1997,"YR1997","Equatorial Guinea","GNQ","149.972963478158","442337849.474377","921.852152557076","970","116.703590212677","","4640","","3.01650540694365","-13.1471736657073","0.0414622921184329","283.283761976502","51.1395853658537","","6","","","0.611375553314049","","479836"
1997,"YR1997","Eritrea","ERI","7.90868490927825","686490090.140141","210.540257516117","220","29.6148227877297","-40328917.5877817","1330","","","3.89715147208859","0.00901771801235067","85.7999538709925","54.0096097560976","","7.40000009536743","","16.8599927784799","0.161947511694124","","3260612"
1997,"YR1997","Estonia","EST","11.7985954823788","5066242110.00902","3619.94670373304","","71.6074459872251","-129637920.986605","","","10.5818789322147","10.1701495602322","5.70627654756003","82.0729425532341","69.809756097561","","10.3999996185303","","5.15894197969569","13.1138806817979","0.536487183838853","1399535"
1997,"YR1997","Ethiopia","ETH","3.13390686700433","8589211390.49612","141.053555455594","140","","","470","","2.39520958083832","0.206655547185036","0.00496672048936104","","50.3180487804878","","6.30000019073486","","57.7229052590648","0.0701564462039676","69.4216870598482","60893264"
1997,"YR1997","Faroe Islands","FRO","","","","","","","","","","","4.60129756591359","","77.8219512195122","","","","","13.3594350866935","","44467"
1997,"YR1997","Fiji","FJI","-2.20000010337255","2093994597.21549","2641.06808047268","2580","61.0399920611293","14407674.8575684","4950","","3.36814006437935","3.45061237435608","0.223454841691821","58.440011908306","67.0375609756098","","6.69999980926514","","17.3334884081569","0.929631876537947","","792859"
1997,"YR1997","Finland","FIN","6.25180784114451","126833123353.568","24676.4970769622","26650","37.8009355415485","3131691249.91024","21250","","1.19503105590059","2.11858383438089","19.4586827950608","30.4628943993932","76.8785365853659","","12.6000003814697","","3.94840939373751","11.6605782092227","","5139835"
1997,"YR1997","France","FRA","2.33739765572744","1460709148123.17","24359.4250618537","27090","25.2426833387319","12439587260.4557","22500","","1.22199592668024","0.881910740648379","4.25500387171107","22.3386387574736","78.3048780487805","","12.6000003814697","","2.63047962756405","5.861894898586","","59964845"
1997,"YR1997","French Polynesia","PYF","1.90000414548467","3567062511.87293","15943.318904918","17490","4.35428181608517","","","","","0.984044232193497","0.21438525029478","26.2350689563286","71.3390487804878","","","","3.8726448982394","2.67156981057863","","223734"
1997,"YR1997","Gabon","GAB","5.73836739406542","5326816858.99586","4656.96790891356","4260","61.3040108069859","332254884.675673","13310","","3.97345007545303","0.946536839094179","0.0479990086022951","37.2322537068605","60.3030243902439","","20.5","","","3.10007973157038","","1143838"
1997,"YR1997","Gambia, The","GMB","4.89999909182424","803630742.53446","713.206183369744","730","22.9322025464249","-11666476.0379732","1080","","2.78122790023236","-5.9691194349665","0.0513113469912736","25.3852955516743","54.2104878048781","","7.09999990463257","","","0.192008952897888","","1126786"
1997,"YR1997","Georgia","GEO","10.5190406535867","3510540809.24855","774.680203294323","790","15.6101326504332","-242500000","2310","41.95","7.08761762948726","6.53797716654427","0.0609303330695727","42.1425947425235","70.7147317073171","","12.1999998092651","","29.2373965934361","0.979139818165769","43.4057478905204","4531600"
1997,"YR1997","Germany","DEU","1.84920066980847","2218689375140.99","27045.7191273318","30200","25.3919749477655","30890591110.2312","24110","","1.88019239177962","0.262417487917716","6.71108747669468","24.2090600836769","77.0731707317073","","9.80000019073486","","1.08322381210078","10.5111125988271","","82034771"
1997,"YR1997","Ghana","GHA","4.1963575760962","6891308593.75","392.251816424239","400","32.4102909291879","-81800000","1590","","27.8852086407532","19.4581674331642","0.0275375417930387","52.9915470404013","57.164243902439","","7.19999980926514","","40.0523456398461","0.364016153152477","","17568583"
1997,"YR1997","Greece","GRC","4.48419912038706","143157600024.959","13427.8324937945","14080","16.2222652425479","-984000000","17190","","5.53897298061929","6.55338026359966","1.84963468790097","23.0519635059274","78.1365853658537","","9.60000038146973","","6.92199658380814","7.85250691311411","","10661259"
1997,"YR1997","Greenland","GRL","1.46892655367242","1072154406.78905","19145.6144069473","20540","","","","","","0.496703503946222","7.95450468228625","","65.7980487804878","","","","","9.36394642857143","","56000"
1997,"YR1997","Grenada","GRD","4.60884893914371","304940740.740741","3015.48322116925","2870","43.9672553258678","-33500000","5790","","1.24452782989342","-1.06775766757728","0.990883868410622","69.7160346879782","69.6616341463415","","","","8.3711904026816","1.70431644004944","","101125"
1997,"YR1997","Guam","GUM","","","","","","","","","","","2.34457164676014","","74.034","","","","","","","150306"
1997,"YR1997","Guatemala","GTM","4.3640899320559","17788559414.2673","1636.21316812779","1520","17.9561080230154","-84400000","4290","","9.23290294884919","8.25733953213432","0.0954760214836324","23.5958431339438","66.0959024390244","","3.90000009536743","","","0.698875419365319","11.3452176738095","10871786"
1997,"YR1997","Guinea","GIN","5.18160345895811","3783788551.0819","454.161844658114","470","19.5610874799331","-17301000","790","","","1.43412666550005","0.00380310850877073","22.8539822206612","51.6093414634146","","2.40000009536743","","21.0365095977003","0.153610224301753","","8331366"
1997,"YR1997","Guinea-Bissau","GNB","6.5","268551010.941186","217.711112054272","220","21.0167632141376","","1280","","49.1009235769532","34.138194826564","0.0163890632503118","39.8831346454432","50.9620975609756","","6.90000009536743","","54.6047846641384","0.214041118101044","","1233520"
1997,"YR1997","Guyana","GUY","6.22694835803834","749138009.564539","1020.82704402312","910","99.6600655297052","-52000000","3150","","3.55567090578799","1.39905519910968","0.131828032967554","109.476604490989","64.5328048780488","","11.6000003814697","","35.4486088813582","2.17865133936723","","733854"
